type,par_rank,tier,female,k_rank
2.0,0.3912410058972087,6,0.5282523,0.49511999
1.0,0.6473173300425211,9,0.51919121,0.54989529
2.0,0.5576898649769978,6,0.55200732,0.67268848
2.0,0.6117792224734084,6,0.58490568,0.69706905
2.0,0.6431382861092826,6,0.56915885,0.66995788
2.0,0.7620467218850225,6,0.0037369209000000002,0.78385079
2.0,0.5565459408948384,6,0.56248236,0.69863933
1.0,0.5347278012652671,7,0.5504669,0.4992601
2.0,0.6650259520174643,6,0.76607281,0.71412063
2.0,0.6778273185094198,6,0.53153151,0.64424771
2.0,0.5926259089969586,6,0.65312046,0.60237581
2.0,0.8053221762271817,6,0.53453571,0.73720855
2.0,0.485035840704622,6,0.49039385,0.57920676
2.0,0.6868189970652262,8,0.61454546,0.90602446
2.0,0.7562605822547062,6,0.5479908,0.71508449
2.0,0.7853447911148811,6,0.99630314,0.61100221
2.0,0.7099281501310023,6,0.60431653,0.69057578
2.0,0.5778795103322788,6,0.5981734999999999,0.67985284
2.0,0.7141857616539694,6,0.55982906,0.65316403
2.0,0.7465971845911853,6,0.54957509,0.68257058
2.0,0.7273882631440328,6,0.59837878,0.66975087
2.0,0.7786899064053321,4,0.58606172,0.6745522
2.0,0.5026440101156284,6,0.48771408,0.63554788
2.0,0.3923910420735677,6,0.56800002,0.5656184
2.0,0.6581550518933096,6,0.51447368,0.67928898
2.0,0.6164889083287888,6,0.66694283,0.63118809
2.0,0.634742400562798,6,0.98833817,0.53376955
1.0,0.5653021505330276,9,0.53601342,0.50963145
1.0,0.6354384474260243,5,0.63075656,0.61515796
1.0,0.6224760765447238,9,0.46472937,0.53535873
3.0,0.3782702485720317,11,0.93534482,0.40363091
2.0,0.7532497316497523,6,0.67346936,0.65648448
1.0,0.6119222575946244,5,0.58954275,0.62728924
2.0,0.7785671628728698,6,0.61919832,0.60009754
1.0,0.4161928864195943,9,0.65972221,0.43233803
1.0,0.4690789638255699,9,0.51609629,0.49074244
1.0,0.5229445721713091,9,0.49277574,0.52464336
1.0,0.6700216135922507,5,0.58817393,0.66684097
1.0,0.4789430312196331,9,0.48466849,0.53858721
1.0,0.6217679571411234,5,0.61682242,0.63048476
1.0,0.5551680345578546,9,0.52951217,0.57155865
1.0,0.5293551471783673,9,0.51948053,0.52252805
3.0,0.3472364743550618,11,0.74464118,0.45249763
1.0,0.629639311575682,5,0.50756073,0.69880325
1.0,0.5441920438593445,9,0.51400745,0.53794432
1.0,0.4845384894898084,9,0.51854807,0.49303129
1.0,0.5900186319445891,9,0.47713006,0.57767928
1.0,0.45835768065303206,9,0.58660936,0.46807125
3.0,0.4034842132344923,11,0.53500897,0.47404203
3.0,0.4430660578362191,11,0.47593096,0.49437419
3.0,0.4274703916474061,10,0.73920703,0.452209
3.0,0.4155942401864483,10,0.56933486,0.47623283
3.0,0.3786322673161824,10,0.85329342,0.42786303
1.0,0.6315022270906974,9,0.44645137,0.53097713
2.0,0.7877011566942651,4,0.55001682,0.75007588
1.0,0.5398255832586922,7,0.51570642,0.52371281
1.0,0.4724727718567785,9,0.54924577,0.46298069
3.0,0.6472588777542114,10,0.50349653,0.52028954
1.0,0.4798478816659566,9,0.49364895,0.51262391
1.0,0.6039161180869215,9,0.49257618,0.53412718
2.0,0.791550854841868,4,0.73170733,0.54740375
1.0,0.5151754510048328,9,0.53224903,0.51630741
2.0,0.7284953166895053,8,0.46066177,0.55128545
1.0,0.4245245109899456,5,0.52008033,0.52029896
1.0,0.4192126890023549,9,0.60695469,0.46111217
1.0,0.534173976146411,9,0.48245126,0.51914823
3.0,0.5363752643267313,10,0.15032679999999998,0.51538986
2.0,0.6982234701549639,8,0.61876482,0.48858196
3.0,0.6581270913444762,10,0.48340639,0.57632184
1.0,0.6768346876222975,9,0.48056468,0.53523558
2.0,0.5944993822107015,6,0.56174332,0.57851815
2.0,0.7507796625833254,2,0.99459457,0.61285448
1.0,0.5619373700898422,7,0.58443671,0.49891859
2.0,0.7086637899262247,6,0.66996509,0.57563281
2.0,0.7074209072787291,6,0.622293,0.69313949
1.0,0.4342773258686066,9,0.56637168,0.47966981
1.0,0.5219176482036139,7,0.5167653,0.51083696
2.0,0.6747694005663932,6,0.51865304,0.70781344
2.0,0.5435022600679573,6,0.8425197,0.54883432
1.0,0.501159190726118,9,0.56870747,0.54683375
2.0,0.3699161609013875,6,0.48820326,0.48105991
1.0,0.4277639786402385,9,0.56140351,0.46252531
1.0,0.5071783264478048,5,0.55079007,0.52832919
1.0,0.4927695278918561,9,0.52939516,0.4954634
2.0,0.6873612006505331,6,0.54527164,0.60518879
1.0,0.6178870413341698,5,0.55528498,0.5853321
1.0,0.4502579965496477,9,0.39274448,0.45222813
1.0,0.674016469230252,5,0.53962898,0.66833979
1.0,0.6155647022618035,9,0.5065642,0.53930998
2.0,0.6191394297306813,6,0.65360504,0.56712222
2.0,0.741739889619283,6,0.53573263,0.7451281
2.0,0.6443538521697879,6,0.63352829,0.58383137
1.0,0.6273652047314617,9,0.48725924,0.52875453
2.0,0.6656168448776214,6,0.98751736,0.66422373
2.0,0.6346961817433757,6,0.58924729,0.67851728
2.0,0.5903770526250204,6,0.63975155,0.51289839
1.0,0.5541668685810661,9,0.52386081,0.50430936
1.0,0.5473818749814601,9,0.52494174,0.52052861
2.0,0.8074281665568168,4,0.58233172,0.65399283
1.0,0.6049351861048778,5,0.57662541,0.61003184
2.0,0.725979979113331,4,0.99381328,0.63975894
1.0,0.4519362144534319,9,0.52843845,0.49337977
1.0,0.604865047412041,7,0.54505497,0.47532985
1.0,0.6107941130120982,9,0.51152581,0.55136549
1.0,0.7212688329243458,5,0.65846491,0.63638425
1.0,0.4586307996589887,9,0.60197371,0.4701722
1.0,0.4084830877775817,5,0.55852485,0.55813575
1.0,0.4112881948600089,7,0.53615957,0.48028129
1.0,0.5282859069663425,7,0.52441859,0.51565862
1.0,0.2887383898099263,9,0.53196347,0.41413859
3.0,0.469360819617605,11,0.69961977,0.51053536
1.0,0.4809959965472109,9,0.48957649,0.53829044
1.0,0.5718104105015641,9,0.53606683,0.52377629
1.0,0.5132646988626169,7,0.42214534,0.54101413
1.0,0.4842737952493272,9,0.58656073,0.49003859999999994
1.0,0.2561214039779402,7,0.52037561,0.50800675
3.0,0.412709911664327,10,0.75649351,0.48006976
1.0,0.4144295267151382,9,0.64667392,0.45325497
1.0,0.5621154152433392,9,0.45524719,0.57658428
1.0,0.6269962722837494,5,0.58665735,0.60661554
1.0,0.5643325845400492,9,0.43696028,0.61285388
3.0,0.3783433748288052,11,0.65325075,0.4332121
1.0,0.52560965029568,9,0.55654234,0.51173061
1.0,0.3953746708989875,9,0.55316973,0.45378279999999993
1.0,0.4777446488539378,9,0.52953154,0.50973886
1.0,0.5548383061111991,5,0.58567673,0.55690467
1.0,0.4876201600497783,5,0.50475585,0.56094331
1.0,0.35672849981004706,9,0.70588237,0.42586219
2.0,0.5396628427367679,6,0.53757226,0.53009683
2.0,0.6284048159917196,6,0.56267411,0.60111403
1.0,0.4960371944522599,5,0.54274082,0.56933987
3.0,0.2722797791163127,12,0.77709359,0.41027832
1.0,0.6533826331790157,5,0.57690543,0.62148345
1.0,0.6397452767327846,5,0.46276399,0.62379104
1.0,0.6336055503617395,5,0.57201391,0.62535119
2.0,0.7867806185502951,4,0.54548001,0.67789221
2.0,0.6401764750480652,6,0.51334703,0.6197753
2.0,0.6335115549127026,6,0.50821829,0.62902522
1.0,0.6253161637858291,5,0.56656808,0.5549947
1.0,0.6539024510863107,5,0.15176909,0.69217104
1.0,0.4564706186453502,9,0.61086637,0.4793272
1.0,0.5402723153432211,9,0.47329545,0.51926374
1.0,0.3921087955069191,5,0.55626732,0.56656832
1.0,0.3255986074606578,5,0.61509436,0.48983857
1.0,0.6194862831615625,5,0.58900952,0.49896228
2.0,0.6506467262903849,8,0.59728509,0.45918834
1.0,0.44702180070050607,9,0.58345222,0.44902861
1.0,0.3791790924622462,9,0.6207691999999999,0.46215081
2.0,0.5617392921429974,6,0.606264,0.53079879
3.0,0.37080820401509595,10,0.6690441999999999,0.43416864
1.0,0.3468292653560638,9,0.66908211,0.45257086
1.0,0.4151859780152639,9,0.52409637,0.50112665
1.0,0.4764611127412176,9,0.56170833,0.49087912
1.0,0.3131253674645611,9,0.53899181,0.51006866
1.0,0.4009989110234472,9,0.52190721,0.45053187
1.0,0.4614493360324782,9,0.43367347,0.50794387
2.0,0.5519217252731323,6,0.51020408,0.57284039
2.0,0.5503324071566263,8,0.53448278,0.55470294
2.0,0.5707807540893555,6,0.43459916,0.63120264
1.0,0.4732972482840221,9,0.49990296,0.50489324
1.0,0.4935128788153331,9,0.5095367999999999,0.53160781
1.0,0.4348861904080243,9,0.56532359,0.44804123
1.0,0.5558201771135739,9,0.53031504,0.52986377
1.0,0.5236771548897844,9,0.55801827,0.48980311
1.0,0.5090756701584235,5,0.57312423,0.58767712
1.0,0.4984279889194145,9,0.50803858,0.50635427
2.0,0.7688291990233133,4,0.57770634,0.67764938
3.0,0.5122029185295105,10,0.087030716,0.65038168
1.0,0.4799408525136639,9,0.53676796,0.47582868
2.0,0.4781571726004283,9,0.40410959999999996,0.53402495
3.0,0.5765489935874939,12,0.30739298,0.48529688
2.0,0.6221122950001767,6,0.99508774,0.67334753
1.0,0.5236688016919746,9,0.52138323,0.50309795
1.0,0.4638773889388823,9,0.49387372,0.4973433
2.0,0.6287903195264571,6,0.62225705,0.54447186
2.0,0.6899282533772053,6,0.5979827,0.6405111
2.0,0.7327998677889506,6,0.48819742,0.71979135
1.0,0.5381659304012689,9,0.47158897,0.54909348
1.0,0.5648429537530499,9,0.53255755,0.50872588
2.0,0.7228457132975259,6,0.50583243,0.69101137
2.0,0.4361759026845296,8,0.625,0.51114649
2.0,0.6305863071169894,6,0.98728812,0.6109851
1.0,0.592564700521828,9,0.53065538,0.52097476
2.0,0.6725054299117627,6,0.57104558,0.61600572
2.0,0.7092523285038563,4,0.47513813,0.55305856
2.0,0.715424213135107,4,0.53267044,0.68302906
1.0,0.5116400474360273,7,0.55269355,0.50930369
2.0,0.8093922086589073,1,0.50714445,0.77462727
1.0,0.4931051414938838,9,0.64140731,0.47329149
1.0,0.5267603968124273,9,0.56517935,0.52250624
1.0,0.4379916619846372,9,0.50342375,0.48179233
1.0,0.5243388997155664,7,0.5538972,0.50055426
1.0,0.6623919654240862,5,0.50775719,0.70642638
1.0,0.6518467930828443,5,0.46327883,0.6941781
1.0,0.6172870147587242,5,0.3914969,0.61784047
1.0,0.6376499094995165,5,0.64093429,0.64323336
1.0,0.5622652773310581,3,0.49581456,0.70821267
1.0,0.6378276250367865,5,0.59097862,0.64262062
1.0,0.6151606489892131,5,0.61796534,0.58798397
1.0,0.5920083738968406,5,0.45774648,0.70220399
3.0,0.4588744938373566,11,0.84803921,0.42996415
1.0,0.6338854371725047,5,0.59569466,0.61371124
2.0,0.6418797771135965,6,0.95999998,0.52713567
2.0,0.5659256429429267,6,0.53821653,0.54787385
2.0,0.6749152428479634,6,0.55888975,0.63399845
2.0,0.5000874797503153,8,0.6506024,0.47709957
2.0,0.6591540973747957,4,0.258248,0.83089244
2.0,0.6925686567028364,6,0.70458335,0.69946575
2.0,0.3853086233139038,6,0.51773047,0.50768238
2.0,0.7695871591567993,6,0.58512717,0.75853592
3.0,0.4779353503820494,10,0.59053832,0.55449265
1.0,0.5998533858461758,9,0.5056594,0.55469686
2.0,0.6433987567546701,6,0.59149724,0.65412176
1.0,0.4320997366002787,5,0.44509345,0.57417309
1.0,0.4027438576718904,9,0.49736565,0.47775701
3.0,0.5056218148094956,10,0.53769994,0.49507719
3.0,0.35692191123962397,12,0.86250001,0.43648317
3.0,0.4354706187781535,12,0.85789472,0.3927137
1.0,0.4836067250452036,9,0.50980395,0.4850924
2.0,0.7342278415261351,6,0.57315236,0.6969856
1.0,0.6293312112490336,9,0.50374329,0.5245744000000001
2.0,0.7679137727541802,2,0.52717948,0.70591956
2.0,0.7264904321166518,6,0.99481863,0.60172814
2.0,0.7299503883114692,4,0.55216485,0.72259295
2.0,0.6020066792485099,6,0.45283019999999996,0.53210956
1.0,0.5625510566306329,9,0.56467372,0.52768242
1.0,0.5251469413439432,9,0.54723126,0.51850396
1.0,0.5183643924817389,9,0.47126603,0.50481087
1.0,0.5838588611025681,5,0.52602357,0.61646008
1.0,0.5802367823052712,9,0.53971076,0.54212534
2.0,0.7073579859517083,6,0.54199773,0.55859309
3.0,0.2971310912855721,11,0.26156583,0.53061152
1.0,0.5140460773985437,9,0.55420464,0.53106141
1.0,0.6110023654143723,5,0.5955505999999999,0.64493465
1.0,0.509716788927714,9,0.57692307,0.44885668
1.0,0.450838029384613,9,0.50740743,0.44595259
1.0,0.4187115629514058,9,0.34065935,0.46832871
1.0,0.4592486421267192,9,0.27649769,0.54302561
1.0,0.4098962744077047,9,0.34967321,0.48023140000000003
1.0,0.4935224950313568,9,0.29126215,0.55098873
1.0,0.4708517552558688,5,0.61925602,0.58719194
1.0,0.596106686937246,5,0.45995894,0.61265397
2.0,0.5510253692331489,6,0.66564417,0.57008755
1.0,0.5009226915380325,9,0.46724024,0.52350366
1.0,0.4919914682100635,9,0.55104017,0.50276089
1.0,0.3813200733920401,7,0.61046511,0.62014204
1.0,0.7524742785282685,3,0.51724946,0.70535862
1.0,0.559683028401139,5,0.53730512,0.59801602
1.0,0.6041850399428463,5,0.60050571,0.6246829
1.0,0.44076068905163707,5,0.43985420000000003,0.60727918
2.0,0.7911592924975771,4,0.59044099,0.67163318
2.0,0.6590855121612549,6,0.54934824,0.65720856
3.0,0.30450537383995097,11,0.88538378,0.41770959
1.0,0.3644432731268831,5,0.49746042,0.4981575
1.0,0.4767216948219457,9,0.17820728,0.55283189
1.0,0.3050851581183976,9,0.42407477,0.49554750000000003
1.0,0.3839864770305838,9,0.36614013,0.51684976
1.0,0.6816969631896826,5,0.58667696,0.63190877
1.0,0.7171136484617907,5,0.48786646,0.66261339
2.0,0.5166534781455994,6,0.62096775,0.61143231
1.0,0.6059231390967714,5,0.96236557,0.59586954
2.0,0.5381799488667621,6,0.49271524,0.58309895
1.0,0.6057559969182501,7,0.49401197,0.586016
2.0,0.5041475782976227,6,0.48275861,0.60258502
2.0,0.6450913551196197,6,0.43366879,0.65134031
1.0,0.5213992202501276,9,0.54004329,0.50146705
1.0,0.5840074999412455,9,0.54021531,0.53267527
1.0,0.4174644456368915,9,0.58476394,0.47447816
1.0,0.5221292783002178,9,0.55766594,0.50961328
2.0,0.5816751033815432,6,0.41577062,0.6055063
1.0,0.4941008877492876,9,0.52670038,0.49271235
2.0,0.6929581699463038,6,0.56666666,0.65771973
1.0,0.44945052032528204,9,0.52799308,0.47191805
2.0,0.6114008496904139,6,0.56955808,0.55335492
1.0,0.3994216479597584,9,0.58333331,0.42472321
1.0,0.5169521799945219,9,0.52419698,0.50169009
3.0,0.4673138344992677,11,0.06523954900000001,0.58406377
1.0,0.5109279355870422,9,0.57761478,0.49328625
2.0,0.6316847801208496,6,0.32167831,0.68955481
2.0,0.6835544986273672,6,0.63265306,0.57175183
2.0,0.8230623205502828,4,0.48580787,0.73203492
2.0,0.6351806146162303,6,0.54054052,0.54630458
2.0,0.8042507145084847,4,0.50831354,0.70752549
1.0,0.466533136592053,9,0.55287129,0.51066124
1.0,0.5263542584146869,9,0.48128089,0.55664814
2.0,0.4869196017583211,8,0.90303028,0.55525208
1.0,0.5211906949762771,5,0.54307115,0.56677723
1.0,0.5691676895606052,9,0.52119225,0.51926106
2.0,0.7009960623650715,8,0.44396552,0.53078938
1.0,0.7232617097174842,5,0.59582245,0.66305292
2.0,0.8202490686725344,2,0.54974449,0.76872563
1.0,0.550241283751956,9,0.56826013,0.51583266
1.0,0.459854535808332,9,0.41638795,0.46884692
3.0,0.406015823284785,11,0.031372551,0.52794546
1.0,0.5975690051444218,9,0.52481842,0.54266113
2.0,0.5522476037343343,6,0.41534391,0.57569176
2.0,0.4745693953745828,6,0.57844388,0.60427094
1.0,0.4884317417861344,9,0.52616048,0.52369899
1.0,0.5213688579965229,9,0.50482094,0.51160002
1.0,0.4714993036374813,9,0.49463415,0.49563801
2.0,0.7640647340165682,4,0.49793389,0.74134564
1.0,0.5162479007066186,9,0.55283582,0.55113572
2.0,0.6443586945533752,6,0.63349915,0.58703029
3.0,0.2862867550532705,11,0.74391991,0.41559547
2.0,0.2991450826327006,8,0.013761468,0.42648759
3.0,0.5505087838414928,11,0.025148606,0.53808409
3.0,0.5187221638286105,11,0.020585906,0.61349505
3.0,0.6050940059088721,10,0.15024631,0.59560496
1.0,0.5775353773178192,5,0.50390828,0.57816756
1.0,0.700282314844895,5,0.54905641,0.63923728
1.0,0.5740703438526218,5,0.6029126,0.58612907
1.0,0.6476641732900789,5,0.49869043,0.63438141
1.0,0.6214367645191966,5,0.53270841,0.55552131
1.0,0.6631441388803935,5,0.50233305,0.64383698
1.0,0.4887556761830044,7,0.54043865,0.49869227
1.0,0.5161980986595154,5,0.59017074,0.52473712
1.0,0.4759180618941418,5,0.53527606,0.54280543
1.0,0.3568118691943877,5,0.51620114,0.50361347
1.0,0.4210945555594115,9,0.59115046,0.44431153
1.0,0.3973405180929182,9,0.56074768,0.47038817
1.0,0.4733294815108119,9,0.54274082,0.4822759
2.0,0.491150975227356,6,0.6194029999999999,0.57661545
1.0,0.6983187365126337,3,0.53369856,0.73551917
1.0,0.6888691285599619,5,0.58041376,0.72145909
1.0,0.6315913747984226,3,0.52984691,0.70583749
1.0,0.6703816974537421,2,0.56020278,0.72379512
1.0,0.5757101708165718,5,0.55040181,0.67372859
1.0,0.6919597226708719,3,0.53971821,0.72954172
1.0,0.7296508240441795,3,0.56352043,0.70207489
1.0,0.7071922150031528,5,0.56711745,0.63391191
1.0,0.582369040646896,5,0.59309882,0.59301913
1.0,0.6503305123429572,5,0.54534453,0.64973849
1.0,0.6306971716786561,5,0.53526109,0.60600895
1.0,0.5941988822883382,5,0.58657479,0.58705992
2.0,0.5957867970180245,6,0.63966483,0.60218436
2.0,0.7641366470696708,1,0.50837195,0.71939719
1.0,0.6331568601418123,5,0.49907199,0.60044819
1.0,0.7638964807323149,5,0.51252341,0.65163875
1.0,0.7249172143393322,3,0.54140127,0.71611166
2.0,0.7190547214392979,6,0.59691912,0.58811259
2.0,0.7851212961405133,6,0.5189178,0.71786863
1.0,0.7860108051438263,5,0.59043479,0.71635324
2.0,0.7918620177396795,6,0.52865982,0.66514242
2.0,0.6079844124823309,6,0.53631288,0.63887161
2.0,0.6860892723452127,6,0.62664819,0.62796694
2.0,0.6123555095441908,6,0.59743434,0.60439813
1.0,0.6985740837937635,3,0.55907649,0.70130485
1.0,0.7700105472933857,3,0.58411574,0.6663087
2.0,0.7149983877544507,6,0.49659401,0.65237433
1.0,0.5756256519022482,5,0.52249587,0.56576109
1.0,0.5392454001557382,5,0.55881077,0.63826895
1.0,0.6420515409608788,5,0.48020545,0.61754626
1.0,0.7098923582843063,3,0.51503074,0.72039688
2.0,0.6364333620842766,6,0.6423797,0.61286253
1.0,0.7440314010063898,5,0.55351979,0.69606036
1.0,0.7442364719681714,5,0.53551483,0.66088587
1.0,0.6849327348056806,5,0.51194721,0.61174697
2.0,0.5792801561895932,6,0.63200933,0.65188533
1.0,0.5755853437956299,5,0.55266213,0.6001938
1.0,0.4985844108402786,5,0.62067872,0.57519138
1.0,0.6317461291413143,5,0.52718574,0.61449826
1.0,0.5681263416241149,5,0.56717867,0.56202447
2.0,0.6140605807304382,6,0.61317569,0.68816322
2.0,0.6129707669798946,6,0.61818182,0.58579135
1.0,0.7964312576827234,5,0.69395465,0.6738683000000001
1.0,0.6743727156673671,3,0.55826402,0.68953747
1.0,0.4690095203814837,7,0.33891153,0.58680516
1.0,0.6844206894945362,5,0.51549858,0.67960954
1.0,0.6072542561657479,5,0.57744789,0.57352173
2.0,0.6978501604891899,2,0.56169146,0.68531317
1.0,0.8107437292943853,3,0.51844788,0.74666142
1.0,0.6925289251871304,5,0.5064255,0.66276628
1.0,0.6607376537718027,5,0.63396007,0.58686686
1.0,0.702222024548969,3,0.52511138,0.67588037
1.0,0.7066415876794774,5,0.51830286,0.63413292
1.0,0.7040621170856237,5,0.51824635,0.67564428
2.0,0.5861278573671976,6,0.63588393,0.52237368
1.0,0.6223566786444271,5,0.52602381,0.56635207
1.0,0.4919025986581235,5,0.52871621,0.53367501
1.0,0.6444508159450191,5,0.70107961,0.54396725
2.0,0.48574927545570096,6,0.50215518,0.57097906
2.0,0.6282056107980396,6,0.56684142,0.65640837
1.0,0.6589016150681034,5,0.51738536,0.65554863
1.0,0.7030578448341968,5,0.54097253,0.64349163
1.0,0.6517892714872797,5,0.54300064,0.60697627
2.0,0.6628902355829874,6,0.75,0.65706134
1.0,0.7297217067033966,5,0.5809049,0.67611426
2.0,0.6268220893739515,6,0.4043977,0.66447157
1.0,0.5660788254295569,5,0.5700525,0.56394672
1.0,0.5289222626722281,5,0.55952781,0.57039148
1.0,0.5986853701896763,5,0.57775021,0.5690015
1.0,0.6497008127666443,5,0.56408542,0.57139087
1.0,0.7686054741074491,2,0.61003566,0.69519174
1.0,0.6555866907012242,5,0.55613047,0.62941754
1.0,0.6433840308006126,5,0.6992385999999999,0.57666248
1.0,0.511545670111424,5,0.53836894,0.54402602
1.0,0.7174676807761191,5,0.62080002,0.62286818
1.0,0.7100793660600023,7,0.41794312,0.54859185
1.0,0.6646737203487548,5,0.47278208,0.6822114
1.0,0.6489489792642654,5,0.59247506,0.61875206
1.0,0.6834462851166246,5,0.62399596,0.59979934
1.0,0.6749303082294822,5,0.57823056,0.60990536
1.0,0.6887850314259663,5,0.58478504,0.60719734
1.0,0.6582870812001743,5,0.59697509,0.66444129
2.0,0.6183443645435551,6,0.62457913,0.53426415
2.0,0.8405576535074843,2,0.46675828,0.78348374
1.0,0.6775116463736174,5,0.49654567,0.65320176
1.0,0.7168256964543979,5,0.55445677,0.62415242
2.0,0.8154621704975906,1,0.49685818,0.7914964
3.0,0.48488185167366604,10,0.5335145,0.56524324
2.0,0.477738811278755,6,0.55086374,0.53617251
1.0,0.6610348581119211,3,0.53796375,0.67439616
2.0,0.7526707240629819,6,0.59042883,0.69243991
2.0,0.776390368112525,4,0.60011375,0.6677959
2.0,0.7035177081023287,6,0.57885903,0.64428204
1.0,0.7058913354294489,5,0.55134767,0.69467235
2.0,0.8462354099142081,2,0.51417768,0.75300699
2.0,0.4885035161106691,6,0.57249767,0.50766009
2.0,0.7501963385841129,2,0.45448416,0.72785884
2.0,0.6206096837295741,6,0.6321094,0.60323143
2.0,0.6656174301602873,6,0.62591434,0.66265166
2.0,0.6437520496969591,6,0.99546486,0.62264049
2.0,0.6367125505131337,6,0.64544141,0.64895272
2.0,0.7725362354234273,6,0.52997363,0.71532249
2.0,0.7595195968945821,4,0.64205819,0.69090205
2.0,0.704921847781747,6,0.66355139,0.68834144
1.0,0.4840941337830913,5,0.60186625,0.51693612
2.0,0.7458385775389273,6,0.57036453,0.73409766
2.0,0.5978148182233175,6,0.53246754,0.63708878
1.0,0.5824245251474603,5,0.60879284,0.57508266
1.0,0.6212258901136252,5,0.58188897,0.60748792
1.0,0.5720238524621125,5,0.52128643,0.62013221
1.0,0.6052502573853951,5,0.59622711,0.62092274
2.0,0.7188660560359235,2,0.50873554,0.71106648
1.0,0.6212874948733238,5,0.56993008,0.5714097
1.0,0.5742110665596795,5,0.61113393,0.59190589
2.0,0.6567793317102446,6,0.62253696,0.64100134
1.0,0.6820744827939077,5,0.54312623,0.62756348
1.0,0.3520512644268516,5,0.55733901,0.58895397
1.0,0.6143815473076844,5,0.53571427,0.64718407
1.0,0.7452270766924098,3,0.51875508,0.70539993
1.0,0.2906128140538563,7,0.55944747,0.52404851
1.0,0.6801351185289689,3,0.43134716,0.69573182
1.0,0.4131655307359545,5,0.52431458,0.58648044
1.0,0.5722494960538187,5,0.54766494,0.62049657
1.0,0.5934808352132783,7,0.65145987,0.61125618
1.0,0.5272921404521453,7,0.58374387,0.63755763
2.0,0.6883538240995805,8,0.52395672,0.52664816
2.0,0.5466852188110352,6,0.50472587,0.56238747
1.0,0.3865271574605408,5,0.63775027,0.51070094
2.0,0.5419972382809805,6,0.69021738,0.5966844
2.0,0.5645519097646078,6,0.48598132,0.58771217
2.0,0.6637273237181559,6,0.60280627,0.70610803
2.0,0.6671145359675089,6,0.66343039,0.81528801
2.0,0.7960172881584356,4,0.54653466,0.65810198
1.0,0.6287900016048361,5,0.48946288,0.6236282
2.0,0.6685154590355213,4,0.5598377,0.6461946999999999
1.0,0.7234315057604754,5,0.50647098,0.59221178
1.0,0.7425607752678489,5,0.5523324000000001,0.65513915
1.0,0.8090343131929687,2,0.55002838,0.7574531999999999
1.0,0.5440661342666828,5,0.50544322,0.62202883
1.0,0.7087309820801257,5,0.52928507,0.69790483
1.0,0.495350775374702,5,0.54328358,0.57393128
1.0,0.6016804484308084,5,0.58199847,0.58256996
1.0,0.6264006150713874,5,0.58767772,0.58102518
1.0,0.6883039448131122,3,0.55335397,0.6466589
1.0,0.6532606650505626,5,0.51705354,0.64414299
2.0,0.5017645987789188,6,0.48672566,0.57560396
2.0,0.5910087823867798,6,0.45652175,0.57981431
2.0,0.7099794145553343,6,0.55161291,0.71367967
2.0,0.5828309569575569,6,0.95636362,0.61051273
3.0,0.5044625180973258,12,0.73995453,0.40409938
1.0,0.6705063868350968,5,0.55606407,0.51323152
1.0,0.6654970274230549,7,0.46587822,0.50588489
2.0,0.5416262097980665,6,0.58357489,0.67137057
1.0,0.6127268305485912,5,0.59614891,0.58293021
1.0,0.5187490966926904,7,0.54941511,0.51793832
1.0,0.514520634915974,5,0.48758465,0.63899821
2.0,0.7262161533946555,6,0.54106027,0.68778884
1.0,0.42087755770856894,9,0.62586313,0.45551604
2.0,0.8300505082357621,2,0.53726566,0.74373597
2.0,0.6336866762700921,6,0.62135923,0.54083663
2.0,0.794062856314333,2,0.60714287,0.64340639
3.0,0.43204001585642504,10,0.41241077,0.49321264
2.0,0.3382726437494422,8,0.09951845599999999,0.66955352
1.0,0.574532165531194,9,0.49613819,0.52405989
1.0,0.4584508609928841,9,0.57084018,0.51213294
1.0,0.4951930747545781,9,0.52441972,0.49051571
1.0,0.5150900296728407,9,0.59340149,0.5671823
2.0,0.8223297910725166,2,0.50053751,0.7759077
1.0,0.5437496196990701,7,0.36946717,0.54619062
3.0,0.3699637663088012,10,0.68527263,0.43605345
1.0,0.6474008581127983,5,0.60536742,0.60991919
1.0,0.4516532457993178,9,0.54491019,0.47109181
1.0,0.7400950631613515,5,0.05691057099999999,0.77968436
1.0,0.7637971422645095,3,0.43178684,0.73210704
1.0,0.45816912638695895,5,0.54688799,0.5723834
2.0,0.6490735137273393,6,0.61904764,0.59829491
1.0,0.5399703742305746,9,0.52823919,0.49715182
2.0,0.6124574164575346,6,0.73862159,0.60003656
1.0,0.5551982580973881,9,0.55638134,0.51552761
2.0,0.6985718741889827,6,0.0033057851,0.73079395
2.0,0.7281875822477054,6,0.58172232,0.70179075
2.0,0.8442907430954979,2,0.51275688,0.75863415
1.0,0.5913950277741205,9,0.48691335,0.50461155
3.0,0.5513014197349548,10,0.46153846,0.60060745
1.0,0.5131766997379293,9,0.48389095,0.5182119000000001
2.0,0.6735083659489951,6,0.52194357,0.5992319
2.0,0.6281399324060031,6,0.55403346,0.63587564
1.0,0.4636452405975209,9,0.58264083,0.48627108
1.0,0.6064055562019348,9,0.5418182,0.52599347
2.0,0.6847678100515506,6,0.63473052,0.47196355
2.0,0.6442140738169352,6,0.54817706,0.67177379
1.0,0.6124843160311381,5,0.56844109,0.60541105
2.0,0.5885179286941569,6,0.60904253,0.56581199
2.0,0.6767322419365065,6,0.47247708,0.70234174
